m2id,big5_item_n,big5_item_e,big5_item_o,big5_item_c,big5_item_a,big5_scale_neuroticism,big5_scale_extraversion,big5_scale_openness,big5_scale_conscientiousness,big5_scale_agreeableness
17627,1.3333333333333333,2.875,1.404819090909091,1.75,4.076923076923077,3.4,2,2.75,3.25,3.57142857142859
17634,,,,,,,,,,
17635,1.0714285714285714,1.5,2.4384875,1.75,4.846153846153846,3.2,3.2,2.75,3.25,2.85714285714286
17636,1.2142857142857142,1.4444444444444444,10.262784545454545,1,2.9,3.6,3.8,1.25,4,3
17637,0.9285714285714286,2,1.8931536363636363,1.75,3.3076923076923075,4,3.2,2.75,3.25,3.28571428571427
17639,0.5714285714285714,2,1.686509090909091,1,5.461538461538462,3.8,3.2,2,4,3.14285714285714
17640,1.5,1.125,9.91952090909091,2.25,4.769230769230769,4,4,1,2.75,2.85714285714286
17641,1,1.5555555555555556,1.9661981818181817,1,4.615384615384615,4,3.4,2.25,4,2.57142857142859
17642,,,,,,,,,,
17643,1.2857142857142858,1.75,2.1786108333333334,1.75,4.461538461538462,3.4,3.4,1.5,3.25,3.57142857142859
17644,1,2.125,1.82617,1,4.538461538461538,3.8,2.6,1.75,4,2.71428571428573
17645,,,,,,,,,,
17646,1.2857142857142858,1.375,10.952458181818182,1.5,4,3.8,3.6,1.25,3.5,3.28571428571427
17647,0.42857142857142855,1.8888888888888888,11.05896,1.25,5.076923076923077,3.6,3.2,2,3.75,2.71428571428573
17649,1.4,2,1.3895227272727273,2,4.538461538461538,3.6,3,2,3,3.42857142857141
17650,1.1428571428571428,1.25,1.821620909090909,1,4.384615384615385,4,4,2,4,3.28571428571427
17651,1.5,2.2222222222222223,2.03982,2,4.615384615384615,3.2,2.2,2.25,3,3.14285714285714
17652,1.3571428571428572,2.2222222222222223,2.018895,1.5,4.384615384615385,3.6,3,1,3.5,2.57142857142859
17654,1.3571428571428572,2.25,1.437937,1.6666666666666667,4.923076923076923,4,2.75,2,3.33333333333333,3.14285714285714
17655,1.8571428571428572,2,1.6090954545454546,1,4.461538461538462,3,3,1.5,4,3.57142857142859
17656,1.6666666666666667,1.75,2.325317272727273,2,4.846153846153846,3.2,2.8,2.5,3,2.28571428571427
17657,1.5714285714285714,1.8888888888888888,6.259924,1,4.230769230769231,4,3.4,2.5,4,3.42857142857141
17658,2.066666666666667,2.5,2.1724672727272725,2.25,3.5384615384615383,3,2.2,2.5,2.75,3
17661,1.0714285714285714,2.111111111111111,2.3508541666666667,1,4.461538461538462,2.6,2.6,2,4,3.14285714285714
17663,1.0714285714285714,1.7777777777777777,1.1356963636363637,1.5,5.153846153846154,3.8,3.8,2.5,3.5,3.57142857142859
17664,2.142857142857143,2,1.9124272727272726,1.75,4.6923076923076925,2.8,3,1.75,3.25,2.28571428571427
17665,1,1.5555555555555556,1.0185609090909091,1.5,4.3076923076923075,3.8,4,3.75,3.5,3.71428571428573
17666,1.1428571428571428,1.5555555555555556,1.6440227272727272,1.25,4,4,3.8,2.5,3.75,3.28571428571427
17667,1.4,2,9.667313333333334,2,5.153846153846154,2.8,2.8,2.25,3,2.57142857142859
17671,2.5833333333333335,1.75,5.6852133333333335,1.25,4.538461538461538,3.8,3.4,2,3.75,3.42857142857141
17672,1.6666666666666667,1.8888888888888888,1.2913236363636365,1,4.076923076923077,3.6,3.4,3.25,4,3.14285714285714
17673,,,,,,,,,,
17674,,,,,,,,,,
17675,0.5,1.375,1.638670909090909,1,5.153846153846154,4,4,2,4,3.57142857142859
17676,0.9285714285714286,1.7777777777777777,1.8487272727272728,1.5,5.230769230769231,4,3.4,2.5,3.5,2.85714285714286
17677,1.8571428571428572,2.5,3.159642,1.75,3.4615384615384617,2.4,2.2,3.25,3.25,2
17678,1.3571428571428572,1.75,1.5754027272727273,1,4.3076923076923075,3.4,3,1,4,3.33333333333333
17679,0.7142857142857143,1.5,1.3841236363636364,1.75,4,4,3.4,2,3.25,3.42857142857141
17680,1,1.5555555555555556,2.379016666666667,1.25,4.153846153846154,4,3.8,1.75,3.75,2.71428571428573
17681,1.4285714285714286,1.5555555555555556,1.1535614285714286,1,4.153846153846154,4,3.8,1.25,4,3.8
17682,0.4,1.6666666666666667,2.202062,1.75,5,4,3.6,2.25,3.25,2.28571428571427
17683,0.5333333333333333,1.7777777777777777,10.919875454545455,1.5,5.769230769230769,3.4,3,2.5,3.5,2
17684,1,2.25,5.532915833333333,2.25,4.846153846153846,2.4,2.8,2.25,2.75,2.85714285714286
17685,1.6428571428571428,1.125,4.313373333333334,1.25,5.076923076923077,4,4,1.25,3.75,3.28571428571427
17687,,,,,,,,,,
17689,1.5714285714285714,1.25,1.6726172727272728,1.25,4.538461538461538,3.6,3.8,2,3.75,3.42857142857141
17690,1.2142857142857142,1.5714285714285714,1.605979,1.75,4.846153846153846,3.2,3.4,1.5,3.25,3
17691,1.6428571428571428,1.7777777777777777,1.784606,2.25,3.923076923076923,3.2,3.6,2.25,2.75,3.14285714285714
17693,1.9285714285714286,2.125,1.4281391666666667,1.75,4.384615384615385,2.2,3,2.5,3.25,3.28571428571427
17694,1.6428571428571428,1.125,8.593311818181817,1.25,4.153846153846154,3.8,4,1,3.75,3.85714285714286
17695,0.9333333333333333,1.8888888888888888,1.8544354545454544,1.5,4.846153846153846,3.4,3.2,3.5,3.5,2.85714285714286
17696,0.6428571428571429,2.3333333333333335,1.64886,2,5.076923076923077,3.2,2.8,2.5,3,3.42857142857141
17698,,,,,,,,,,
17700,1.5,2,12.9302375,2.25,4.153846153846154,3.4,2.6,2.5,2.75,2.57142857142859
17701,0.07142857142857142,1.3333333333333333,1.557,1.25,5.615384615384615,4,3.8,2,3.75,3.14285714285714
17702,0.35714285714285715,2,1.8610063636363636,1.75,4.923076923076923,4,3,2.75,3.25,2.85714285714286
17704,0.9333333333333333,1.1111111111111112,2.028978181818182,1.75,4.153846153846154,3.8,4,3,3.25,3.28571428571427
17705,,,,,,,,,,
17706,,,,,,,,,,
17707,0.8571428571428571,2.5,5.964474,2.25,5,3,2.4,3,2.75,2.28571428571427
17708,1.2666666666666666,1.7777777777777777,1.86576,1.75,4.6923076923076925,4,3.8,2.75,3.25,2.71428571428573
17709,0.7857142857142857,1.625,3.1454045454545456,1.75,4.615384615384615,4,3.2,3.25,3.25,1.57142857142859
17710,0.9285714285714286,1.5714285714285714,1.55334,1.25,5.153846153846154,2.6,3.4,1.75,3.75,3.28571428571427
17711,1.7857142857142858,1.875,1.300354,1.5,4.3076923076923075,4,3.4,2.75,3.5,3.42857142857141
17714,1.6666666666666667,2.625,16.959406363636365,3,3.230769230769231,2.2,2.2,2.75,2,2.42857142857141
17716,0.8571428571428571,1.75,2.0737533333333333,1.5,5.153846153846154,3.4,3.4,2.25,3.5,2.57142857142859
17717,0.3333333333333333,1.875,1.5466866666666668,2,5.230769230769231,3.4,3,2.75,3,2.85714285714286
17718,,,,,,,,,,
17720,1.1333333333333333,1.375,2.2542236363636365,1.75,4.384615384615385,3.6,3.4,1.25,3.25,2.42857142857141
17721,1.0714285714285714,1.375,1.215101,1.5,4.230769230769231,3.2,3.8,2,3.5,3.57142857142859
17722,0.5714285714285714,1.125,1.210587,1.5,4.846153846153846,4,4,2.75,3.5,3.57142857142859
17723,0.8571428571428571,2,2.343412727272727,1.25,5.3076923076923075,3.6,3,2.5,3.75,3
17724,1,1.6666666666666667,2.016250909090909,1.25,4.461538461538462,4,3.2,3,3.75,3
17725,1.3571428571428572,2.25,2.03716,1.75,4.615384615384615,3.6,2.2,3.75,3.25,2.28571428571427
17726,1.4285714285714286,2.2222222222222223,1.5852141666666666,1,3.230769230769231,3.2,2.8,2.75,4,2.57142857142859
17727,0.7857142857142857,2.2222222222222223,1.3403958333333332,1,4.923076923076923,3.6,3,1.75,4,3
17728,1.9285714285714286,2.125,1.923465,2.25,4.6923076923076925,3.4,3.2,2.25,2.75,2.42857142857141
17729,1.5,1.625,1.6699654545454545,1.5,4.6923076923076925,3.2,3.6,1.25,3.5,2.71428571428573
17730,1.5333333333333334,2.888888888888889,2.3831672727272726,1.5,4.769230769230769,2.8,1.6,2.75,3.5,1.42857142857141
17731,1.0769230769230769,2,1.8856816666666667,1.5,3.769230769230769,3.2,2.8,2.75,3.5,2.85714285714286
17732,,,,,,,,,,
17733,1.8571428571428572,1.8888888888888888,1.4624372727272728,2,3.6153846153846154,3.2,3.2,2,3,2.85714285714286
17734,1.4285714285714286,1.375,1.3837033333333333,1.75,4.153846153846154,3.6,3.6,1.75,3.25,3
17735,1.2857142857142858,2.111111111111111,1.5903281818181818,1.5,4.384615384615385,3.6,3.4,3,3.5,3
17736,1.0714285714285714,1.75,2.1710154545454547,1.25,4.230769230769231,4,3.4,1.25,3.75,3.28571428571427
17738,1.1428571428571428,1.5555555555555556,1.1892736363636363,1.25,4.615384615384615,4,4,1.25,3.75,3.71428571428573
17739,2.533333333333333,3.7142857142857144,2.50648,3.75,5,1.2,1.25,1.75,1.25,2
17740,1.3333333333333333,2,12.204986666666667,2,4.384615384615385,3,2.8,2.5,3,2.57142857142859
17741,0.2,1,2.20415,1.5,5.230769230769231,4,4,3.5,3.5,3
17742,0.4666666666666667,1.875,1.6303333333333334,1.5,4.769230769230769,2.8,2.8,4,3.5,2.42857142857141
17743,0.7142857142857143,1.5555555555555556,1.71972,1.25,5.461538461538462,3.4,3.8,2,3.75,3.28571428571427
17744,1.1428571428571428,2.5,1.9210025,1.25,4.538461538461538,2.2,2.4,2.25,3.75,2.28571428571427
17745,1.2666666666666666,1.25,3.0574149999999998,2.25,4.153846153846154,3.2,4,3,2.75,3
17746,1.5,1.375,0.9040872727272727,1,4.846153846153846,4,3.6,2,4,3.85714285714286
17747,1.7333333333333334,1.5555555555555556,1.223000909090909,1.25,4.384615384615385,3.6,3.6,1.25,3.75,3.42857142857141
17748,,,,,,,,,,
17750,1.0714285714285714,1.625,2.0398445454545455,1.5,4.923076923076923,3.8,3.6,2,3.5,3.28571428571427
17751,0.5,1,3.2675516666666664,1.25,4.6923076923076925,3,4,1.75,3.75,2.28571428571427
17752,1.9285714285714286,1.5555555555555556,1.9190136363636363,2,5.076923076923077,3.4,3.6,1.25,3,2.14285714285714
17754,1.6666666666666667,1.375,1.9643263636363637,1.25,4.615384615384615,2.8,3.4,1.75,3.75,3.28571428571427
17755,0.9285714285714286,2.375,1.7770108333333332,1.5,3.8461538461538463,3.4,2.4,2.5,3.5,3.14285714285714
17756,1.2142857142857142,2.25,1.9989425,2.25,4.3076923076923075,3.4,2.4,1.25,2.75,2.71428571428573
17757,0.5714285714285714,1.4444444444444444,1.018609090909091,1,5.153846153846154,4,4,2.25,4,3.71428571428573
17758,0.42857142857142855,1.3333333333333333,2.027671818181818,1,5.3076923076923075,3.8,4,1.25,4,3.57142857142859
17759,1.2142857142857142,1,1.6625041666666667,1.75,4.538461538461538,4,4,2.25,3.25,3.57142857142859
17760,1.5,1.375,1.3716718181818182,1.25,4.538461538461538,3,4,2.25,3.75,3
17761,1.5,2,2.1998011111111113,1.75,4.6923076923076925,2.4,3.2,2.5,3.25,3
17762,0.5714285714285714,1.5555555555555556,1.2799672727272728,1.5,4.923076923076923,4,3.8,2.5,3.5,3.85714285714286
17763,0.6,1.3333333333333333,2.6707175,1.5,5.076923076923077,4,4,2.5,3.5,2.42857142857141
17764,,,,,,,,,,
17765,1.1428571428571428,1.375,1.6244181818181818,1.5,4.538461538461538,4,3.8,2.5,3.5,3.28571428571427
17767,3.2857142857142856,1,2.0012091666666665,1,3.6923076923076925,3.6,4,1.5,4,2.85714285714286
17769,1,1,1.6313158333333333,1.5,5.153846153846154,4,4,3,3.5,3
17771,2.5714285714285716,1,1.6014272727272727,1.25,4,3.6,4,2.25,3.75,3.71428571428573
17772,1.2,2.625,1.4215945454545456,1.75,4.384615384615385,3.6,2,3,3.25,3.14285714285714
17773,0.08333333333333333,2,1.9202460000000001,1.75,6.090909090909091,3.66666666666667,3.2,2.33333333333333,3.25,2.83333333333333
17774,1.4285714285714286,2.2222222222222223,1.5581936363636364,2.25,4.384615384615385,3.6,3,2,2.75,3.14285714285714
17775,,,,,,,,,,
17776,1.1428571428571428,2.111111111111111,1.7830183333333334,1.75,5.3076923076923075,3.8,3,1.5,3.25,2.85714285714286
17777,0.8666666666666667,2.2222222222222223,1.87699,2.25,4.230769230769231,4,2.6,3.25,2.75,2.57142857142859
17778,1.4285714285714286,2.125,2.106751,2,2.6153846153846154,3.8,3,2.25,3,2.14285714285714
17779,0.6,1.3333333333333333,1.7763927272727273,1.25,5.076923076923077,4,3.6,2.75,3.75,2.85714285714286
17780,1.4285714285714286,2.25,9.04664,1.75,4,3.4,3.2,1.75,3.25,3.14285714285714
17781,0.7857142857142857,2,1.9013025,1.75,4,3.2,2.6,2.25,3.25,3
17782,0.7142857142857143,1.1111111111111112,2.1301490909090908,1.25,5.153846153846154,3.8,4,2,3.75,2.71428571428573
17783,1.3571428571428572,1.8888888888888888,2.252508181818182,2.5,4.6923076923076925,3.8,3.2,2.25,2.5,2.57142857142859
17784,1.6923076923076923,1.375,1.717447,1.25,4.538461538461538,4,3.4,2,3.75,3.28571428571427
17785,1.6428571428571428,1.7777777777777777,5.04780090909091,1,4.6923076923076925,3.4,3.4,3.25,4,2.85714285714286
17786,,,,,,,,,,
17788,1.7142857142857142,2.111111111111111,1.95113,2,4.6923076923076925,3,2.8,2,3,2.85714285714286
17790,,,,,,,,,,
17791,1.4285714285714286,2.111111111111111,1.7085725,1.75,5,3.6,3.2,3,3.25,2.57142857142859
17792,1.0666666666666667,2.111111111111111,2.180285,1.25,5.3076923076923075,4,3.2,2.25,3.75,2.71428571428573
17793,0.7142857142857143,2.5,2.101105,2.25,4.846153846153846,2.6,2.2,3.25,2.75,2.14285714285714
17794,0.06666666666666667,1.5555555555555556,1.4632936363636364,2.5,3.923076923076923,3,3.2,3.5,2.5,3.14285714285714
17795,1.6,2.111111111111111,9.584621818181818,1.75,5,3,2.6,2.25,3.25,2.28571428571427
17796,0.6666666666666666,1.3333333333333333,0.909411,1,4.3076923076923075,4,4,1,4,4
17797,1.5714285714285714,1.875,2.2622154545454545,2.25,3.3846153846153846,2.4,3,2.5,2.75,3.57142857142859
17798,1.3571428571428572,2.625,1.62426,1.5,3.923076923076923,3,2.4,1.5,3.5,3.14285714285714
17799,0.9285714285714286,1.375,9.020466666666668,1.5,4.923076923076923,3.2,3.8,1.75,3.5,3.85714285714286
17800,0.5714285714285714,1.1111111111111112,1.5568054545454546,1,5.538461538461538,4,4,1.75,4,3
17801,,,,,,,,,,
17802,,,,,,,,,,
17804,,,,,,,,,,
17805,,,,,,,,,,
17806,0.2,1.875,1.4420858333333333,1.75,4.923076923076923,3.8,3.2,2.25,3.25,2.85714285714286
17807,0.13333333333333333,1,2.289315,1.25,5.461538461538462,4,4,3.75,3.75,2.85714285714286
17808,1.2,2.5,1.4986072727272728,1.5,4.384615384615385,3.8,2.8,2.5,3.5,3
17809,0.8461538461538461,1.625,1.1614685714285715,1.6666666666666667,4.833333333333333,4,3.6,2.5,3.33333333333333,
17810,0.8,2.125,1.6359883333333334,1,4.384615384615385,4,3.4,2.75,4,3.28571428571427
17812,1.4285714285714286,2.5,3.275453,2,3.923076923076923,2.4,2.2,2.25,3,2.71428571428573
17813,,,,,,,,,,
17814,1.4285714285714286,2.111111111111111,1.980119,2,4.615384615384615,3.8,3.2,1.75,3,3
17815,,,,,,,,,,
17816,1.1428571428571428,1.625,1.7631772727272728,1.5,4.384615384615385,2.6,3.2,2.25,3.5,3.28571428571427
17817,,,,,,,,,,
17819,1.0714285714285714,1.375,1.5758954545454544,1,4.153846153846154,4,3.8,2.75,4,3.57142857142859
17820,1.7142857142857142,2.25,2.1876824999999998,1.5,3.6923076923076925,3,2.4,2.75,3.5,2.85714285714286
17821,1.0714285714285714,2,1.3097154545454546,1.5,4.6923076923076925,4,2.8,1.75,3.5,3.42857142857141
17822,0.8,1.375,7.2217025,1.25,5.230769230769231,3.2,3.6,2.25,3.75,3.28571428571427
17823,1.1428571428571428,1.75,1.6921218181818183,1,5.076923076923077,3.4,3.2,3,4,2.85714285714286
17824,1.8,2.5,22.498663333333333,1.75,4.3076923076923075,2.6,2,2.25,3.25,2.4
17825,1.2857142857142858,1.625,1.7835291666666666,1.5,4.461538461538462,3.4,3.4,3,3.5,2.57142857142859
17826,,,,,,,,,,
17827,1.1333333333333333,2.888888888888889,2.6144845454545456,3,4.076923076923077,2.6,1.4,3.5,2,1.14285714285714
17828,1.1428571428571428,1.8888888888888888,1.708844,1,4.538461538461538,3.4,3.4,2.25,4,3
17830,1.0714285714285714,2.375,2.658,2.25,4.461538461538462,2.6,2.6,2.25,2.75,1.71428571428573
17831,1.0714285714285714,1.375,1.2236,1.25,4.846153846153846,4,3.6,1.5,3.75,3.42857142857141
17832,1.1333333333333333,1.7777777777777777,1.7784033333333333,1,4.846153846153846,3.6,3.6,2,4,2.57142857142859
17833,1.1428571428571428,2.125,2.334076,1.5,4.538461538461538,3.4,2.4,2,3.5,2.42857142857141
17834,1.5,1,2.497015833333333,1.75,4.769230769230769,3.8,4,2,3.25,3.57142857142859
17835,0.6428571428571429,1.375,1.456960909090909,1.25,4.461538461538462,3.8,3.6,1.25,3.75,3.71428571428573
17837,1.2,1.75,1.447229090909091,2.25,3.923076923076923,3.6,3.2,1.75,2.75,3.42857142857141
17838,0.9285714285714286,1,1.1111111111111112,1,4.846153846153846,3.6,4,1,4,3.71428571428573
17840,-0.5,2,2.1291454545454545,1,5.153846153846154,4,3,2.25,4,2.57142857142859
17843,,,,,,,,,,
17846,0.7142857142857143,1,2.4332716666666667,2,4.538461538461538,3.8,4,1.5,3,2.85714285714286
17848,1.1428571428571428,1.5555555555555556,1.6979916666666666,1.25,4.923076923076923,4,3.8,2,3.75,2.85714285714286
17849,0.7333333333333333,1.5555555555555556,1.1783391666666667,1.25,5.230769230769231,3.8,3.4,3,3.75,3.57142857142859
17850,0.5714285714285714,1.75,1.19835,2,4.769230769230769,3.6,3.4,2.75,3,3.42857142857141
17851,1,1.75,1.4,1.5,5,3.2,3.2,1.75,3.5,3.14285714285714
17852,,,,,,,,,,
17853,0.9285714285714286,1,8.052137499999999,1.5,5.3076923076923075,3.6,4,1,3.5,3.57142857142859
17854,1.2,2.125,2.759642,1.5,4.538461538461538,3,2.8,2.5,3.5,2.57142857142859
17857,1.3571428571428572,1.5555555555555556,1.8278,1.5,5.230769230769231,3.2,3.6,1,3.5,2.57142857142859
17858,1.2857142857142858,1.375,1.793915,1.75,4.384615384615385,3.8,3.6,1.25,3.25,3.57142857142859
17860,1.2857142857142858,1.875,1.5987645454545454,2,4.769230769230769,3.2,3,2.5,3,2.5
17861,0.6428571428571429,1.875,1.675115,1,5.6923076923076925,3.8,3.2,1,4,3.14285714285714
17862,0.7333333333333333,1.625,1.2567645454545455,2.25,4.769230769230769,3.4,3.2,2.5,2.75,3.28571428571427
17863,,,,,,,,,,
17865,0.7142857142857143,1.2222222222222223,1.5367754545454546,2.5,5,3.8,4,1.25,2.5,3.28571428571427
17866,1.0666666666666667,2,2.007791,1.25,5,3.4,2.8,2,3.75,2.57142857142859
17867,,,,,,,,,,
17868,,,,,,,,,,
17869,,,,,,,,,,
17870,1.0714285714285714,2.111111111111111,2.030625833333333,1.25,4.923076923076923,3.2,2.8,3.5,3.75,2.42857142857141
17871,0.7857142857142857,1.5,1.6302945454545454,2.25,5.153846153846154,3.2,3.4,2.5,2.75,3.42857142857141
17872,1.1428571428571428,2.2222222222222223,2.2654644444444445,1.25,4.615384615384615,3.6,2.8,2,3.75,2.85714285714286
17873,1.3571428571428572,1.8888888888888888,1.622035,1.5,4.538461538461538,4,3,3.25,3.5,3.28571428571427
17874,2.0714285714285716,2.5,2.0936618181818183,2.25,4.461538461538462,2.8,2.4,2,2.75,2.14285714285714
17875,1,2.2222222222222223,1.5512833333333333,2,4.384615384615385,3,3,2,3,2.85714285714286
17876,,,,,,,,,,
17877,1.2857142857142858,2.6666666666666665,2.3565318181818182,2,4.384615384615385,3.6,2.6,2.25,3,2.14285714285714
17878,1.3333333333333333,2,2.30869,2.5,4.461538461538462,3.6,3,2.5,2.5,2.71428571428573
17879,0.6428571428571429,2.3333333333333335,2.1587491666666665,1.25,4,3.8,2.8,3,3.75,2.71428571428573
17882,0.5,1.3333333333333333,1.3932033333333333,1.25,5.384615384615385,4,4,2.25,3.75,4
17883,1,2.7142857142857144,3.7447566666666665,2.75,4.461538461538462,2.8,2,2.33333333333333,2.25,2.71428571428573
17884,1.2142857142857142,2,1.555807,1.5,4,3.2,3,3,3.5,3.14285714285714
17885,1.2857142857142858,1.875,1.2815783333333333,2,4.230769230769231,3,3,2.75,3,3
17886,1.1428571428571428,1.3333333333333333,3.8185599999999997,1.25,4.076923076923077,4,3.6,3,3.75,2.85714285714286
17888,,,,,,,,,,
17889,0.7142857142857143,1.125,1.8857863636363636,1.25,5.3076923076923075,4,3.8,2.5,3.75,3.57142857142859
17890,1.2857142857142858,2.3333333333333335,2.1763527272727274,1,4.461538461538462,3.6,2.8,1.5,4,2.71428571428573
17891,,,,,,,,,,
17893,1.2857142857142858,2,13.149235454545455,1.25,4.846153846153846,3.2,3.2,2,3.75,3.42857142857141
17894,0.6428571428571429,1.8888888888888888,1.7415563636363636,2.25,4.846153846153846,3.6,3.2,3.75,2.75,2.57142857142859
17895,,,,,,,,,,
17896,0.35714285714285715,1.7777777777777777,1.5512454545454546,1.25,4.846153846153846,4,3.4,2.75,3.75,3.57142857142859
17897,1.1428571428571428,1.75,1.5759466666666666,2.25,4.846153846153846,3.8,3.2,1.75,2.75,3.71428571428573
17900,1.8571428571428572,1,2.1057375,1.5,4.076923076923077,3.6,4,1.5,3.5,3
17901,1.4285714285714286,1.8888888888888888,2.396437272727273,2.25,4.6923076923076925,3.4,3,3,2.75,1.71428571428573
17902,0.42857142857142855,1.375,1.3795527272727273,1.5,4.615384615384615,3.4,3.6,3.25,3.5,3.14285714285714
17903,0.5714285714285714,2.3333333333333335,2.806443,1,5.230769230769231,4,2.8,2,4,1.42857142857141
17904,0.8,1.2222222222222223,1.4116418181818182,1.75,5.076923076923077,4,4,2.25,3.25,3.71428571428573
17906,1.3571428571428572,2,2.75,1.75,4.363636363636363,4,2.6,2.5,3.25,2
17909,,,,,,,,,,
17910,0.9285714285714286,2.2222222222222223,1.7413766666666666,2.25,4.769230769230769,3.8,3,1.5,2.75,3.14285714285714
17911,1.5333333333333334,1.6666666666666667,1.1458354545454545,1.25,4.923076923076923,4,3.8,2.75,3.75,3.57142857142859
17912,1.2857142857142858,1,1.9756845454545455,1.5,4,4,4,2.25,3.5,2.85714285714286
17914,0.2857142857142857,1.7777777777777777,1.5954533333333334,1.5,5.538461538461538,4,3.4,3.25,3.5,2.57142857142859
17918,,,,,,,,,,
17920,1.0714285714285714,1.875,1.3462318181818183,1.5,5.153846153846154,4,2.8,1.25,3.5,3.42857142857141
17922,0.9285714285714286,1.5,1.4070808333333333,1.75,3.769230769230769,3.8,3.8,2.5,3.25,3.42857142857141
17923,1.1333333333333333,1.4444444444444444,1.23936,1.5,4.846153846153846,4,3.8,2.25,3.5,3.71428571428573
17924,,,,,,,,,,
17925,1.5714285714285714,1.875,1.2376672727272728,2.25,3.8461538461538463,3,3.6,2.5,2.75,3.28571428571427
17927,,,,,,,,,,
17928,0.6,1.2222222222222223,1.14539,1.25,5.153846153846154,4,4,3.25,3.75,3.85714285714286
17929,1.4285714285714286,2.25,17.806335,1.75,4,3.2,2.4,1.75,3.25,2.28571428571427
17930,,,,,,,,,,
17931,1.2142857142857142,2.125,1.610479,2.25,4.615384615384615,3,2.8,2.25,2.75,3
17932,0.2857142857142857,2.142857142857143,1.9125918181818182,2.25,4.384615384615385,3.6,2.6,2.75,2.75,2.42857142857141
17933,0.2857142857142857,1.5555555555555556,1.7650490909090908,1,5.615384615384615,4,3.4,1,4,3
17934,,,,,,,,,,
17935,1.2666666666666666,2.2222222222222223,9.978954545454545,1.75,4.230769230769231,4,2.6,2.5,3.25,3
17936,1.5333333333333334,1.7777777777777777,1.4934325,1.5,4.615384615384615,4,3.6,2.25,3.5,3.28571428571427
17938,0.9285714285714286,1.375,0.973624,1.5,4.846153846153846,4,3.8,2.75,3.5,3.85714285714286
17940,0.5714285714285714,1.2222222222222223,1.1886672727272727,2,4.6923076923076925,4,3.8,3.5,3,3.57142857142859
17942,1.3333333333333333,2.2222222222222223,2.496588,1.25,4.3076923076923075,3.8,2.6,2.5,3.75,1.85714285714286
17944,1.5333333333333334,1.5,8.542501818181817,1.75,4.384615384615385,3.4,3.6,2.25,3.25,3.57142857142859
17945,1,1.1428571428571428,1.8474718181818182,1.25,5.3076923076923075,4,3.8,1.5,3.75,3.28571428571427
17946,1.0714285714285714,1.4444444444444444,1.347256,1.75,4.3076923076923075,4,3.8,3.25,3.25,3.42857142857141
17947,0.7333333333333333,1.4444444444444444,1.559642,1,4.461538461538462,4,3.8,2.25,4,4
17949,2,3.5555555555555554,2.702571,2.25,4.538461538461538,3.2,1.6,3.75,2.75,1.71428571428573
17950,1.2857142857142858,1.8888888888888888,1.6199281818181819,1.5,4.769230769230769,4,3.4,2.5,3.5,3.14285714285714
17951,1.5,2.4444444444444446,1.7497854545454545,1.75,4.5,4,2.8,2.25,3.25,3
17953,,,,,,,,,,
17954,1.7857142857142858,3.375,3.56574,1.5,4.461538461538462,2,2,3,3.5,3.28571428571427
17955,1.1333333333333333,1.25,1.0280663636363636,2.25,5.153846153846154,3.6,3.8,2.5,2.75,3.57142857142859
17957,-0.13333333333333333,2,2.0969854545454547,1,5.461538461538462,4,2.8,2.75,4,2
17958,,,,,,,,,,
17960,2,1,0.7156125,1.5,3.9,3.8,4,2,3.5,4
17961,1.2666666666666666,2.375,1.3476683333333332,2.25,4.3076923076923075,3.4,2.8,2,2.75,2.85714285714286
17962,1.4666666666666666,1.75,1.8193549999999998,2.75,4.615384615384615,3.4,3.2,3,2.25,3.28571428571427
17963,0.9333333333333333,1.5,1.6878525,1.25,4.230769230769231,2.8,3.2,1.5,3.75,3.14285714285714
17964,1.1333333333333333,1.875,1.8917216666666667,1.5,5.230769230769231,3.4,3,2.5,3.5,2.85714285714286
17967,0.8,1.7777777777777777,1.7271116666666666,1.5,4.615384615384615,4,3.2,3,3.5,3.14285714285714
17968,-0.23076923076923078,1.5,1.0302,1,5.153846153846154,4,3.8,1.25,4,4
17971,1.5,2,2.259642,1,4.3076923076923075,3.6,3.2,1.5,4,3.14285714285714
17974,0.7857142857142857,1.375,1.15331,2,4.153846153846154,3.6,3.8,1.25,3,3.28571428571427
17975,1.8571428571428572,1.8888888888888888,1.9730481818181818,1.25,5,4,3.2,2.25,3.75,2.57142857142859
17976,1.3571428571428572,1.875,1.8450208333333333,2,4.384615384615385,3.2,2.8,2,3,2.85714285714286
17977,0.4,1.5,1.1985908333333333,1,4.923076923076923,4,3.6,3,4,3.42857142857141
17979,0.6666666666666666,2.142857142857143,2.2565127272727272,2,4.846153846153846,3.4,2.8,3,3,2.57142857142859
17981,1.1333333333333333,1.7777777777777777,2.6793272727272726,1.75,3.8461538461538463,3,3,3.5,3.25,2.71428571428573
17982,0.7142857142857143,2,1.945168,1.5,5.153846153846154,4,3.4,2,3.5,3.14285714285714
17983,1.4285714285714286,1.625,1.7114766666666668,1.25,4.384615384615385,3.8,3.2,1,3.75,3
17984,0.5333333333333333,1.6666666666666667,2.8853127272727273,1.25,5.384615384615385,4,4,2.75,3.75,3.71428571428573
17985,1.5714285714285714,1.75,3.9968345454545453,1.25,4.538461538461538,3.2,3.8,2,3.75,3.71428571428573
17986,0.1111111111111111,,,,,,,,,
